state,name,localid,year,et,eu,es,e4,e3,e2,e1
MA,hampden-wilbraham,06800000,2014,224,126,98,NA,NA,NA,NA
MA,hampden-wilbraham,06800000,2015,220,40,0,8,167,5,0
MA,hampden-wilbraham,06800000,2016,214,5,0,15,190,4,0
MA,hampden-wilbraham,06800000,2017,212,6,0,12,188,6,0
MA,hampden-wilbraham,06800000,2018,211,0,211,NA,NA,NA,NA
MA,hampshire,06830000,2013,65,NA,NA,NA,NA,NA,NA
MA,hampshire,06830000,2014,65,27,38,NA,NA,NA,NA
MA,hampshire,06830000,2015,66,0,66,NA,NA,NA,NA
MA,hampshire,06830000,2016,70,0,70,NA,NA,NA,NA
MA,hampshire,06830000,2017,72,0,72,NA,NA,NA,NA
MA,hampshire,06830000,2018,73,1,72,NA,NA,NA,NA
MA,hawlemont,06850000,2013,11,4,7,NA,NA,NA,NA
MA,hawlemont,06850000,2014,12,2,10,NA,NA,NA,NA
MA,hawlemont,06850000,2015,13,1,12,NA,NA,NA,NA
MA,hawlemont,06850000,2016,13,2,11,NA,NA,NA,NA
MA,hawlemont,06850000,2017,13,1,12,NA,NA,NA,NA
MA,hawlemont,06850000,2018,14,1,13,NA,NA,NA,NA
MA,king philip,06900000,2013,NA,NA,NA,NA,NA,NA,NA
MA,king philip,06900000,2014,128,128,0,NA,NA,NA,NA
MA,king philip,06900000,2015,133,0,133,NA,NA,NA,NA
MA,king philip,06900000,2016,138,0,138,NA,NA,NA,NA
MA,king philip,06900000,2017,141,5,0,47,77,11,1
MA,king philip,06900000,2018,134,2,132,NA,NA,NA,NA
MA,lincoln-sudbury,06950000,2013,NA,NA,NA,NA,NA,NA,NA
MA,lincoln-sudbury,06950000,2014,137,120,17,NA,NA,NA,NA
MA,lincoln-sudbury,06950000,2015,136,2,134,NA,NA,NA,NA
MA,lincoln-sudbury,06950000,2016,138,8,130,NA,NA,NA,NA
MA,lincoln-sudbury,06950000,2017,138,3,0,65,67,3,0
MA,lincoln-sudbury,06950000,2018,142,0,142,NA,NA,NA,NA
MA,manchester essex regional,06980000,2013,122,68,54,NA,NA,NA,NA
MA,manchester essex regional,06980000,2014,125,4,121,NA,NA,NA,NA
MA,manchester essex regional,06980000,2015,127,14,0,38,70,5,0
MA,manchester essex regional,06980000,2016,128,1,127,NA,NA,NA,NA
MA,manchester essex regional,06980000,2017,130,2,128,NA,NA,NA,NA
MA,manchester essex regional,06980000,2018,119,5,0,53,59,1,1
MA,marthas vineyard,07000000,2013,79,47,0,3,18,11,0
MA,marthas vineyard,07000000,2014,77,0,77,NA,NA,NA,NA
MA,martha's vineyard,07000000,2015,74,1,0,16,53,4,0
MA,martha's vineyard,07000000,2016,75,0,0,24,50,1,0
MA,martha's vineyard,07000000,2017,76,0,0,17,59,0,0
MA,martha's vineyard,07000000,2018,76,0,0,18,57,1,0
MA,masconomet,07050000,2013,NA,NA,NA,NA,NA,NA,NA
MA,masconomet,07050000,2014,139,119,20,NA,NA,NA,NA
MA,masconomet,07050000,2015,133,1,132,NA,NA,NA,NA
MA,masconomet,07050000,2016,142,4,138,NA,NA,NA,NA
MA,masconomet,07050000,2017,130,5,0,1,123,1,0
MA,masconomet,07050000,2018,127,0,127,NA,NA,NA,NA
MA,mendon-upton,07100000,2013,NA,NA,NA,NA,NA,NA,NA
MA,mendon-upton,07100000,2014,169,7,162,NA,NA,NA,NA
MA,mendon-upton,07100000,2015,165,4,161,NA,NA,NA,NA
MA,mendon-upton,07100000,2016,163,0,0,10,143,9,1
MA,mendon-upton,07100000,2017,169,2,0,19,140,8,0
MA,mendon-upton,07100000,2018,161,2,0,18,131,9,1
MA,monomoy regional school district,07120000,2013,185,19,166,NA,NA,NA,NA
MA,monomoy regional school district,07120000,2014,185,0,185,NA,NA,NA,NA
MA,monomoy regional school district,07120000,2015,181,2,179,NA,NA,NA,NA
MA,monomoy regional school district,07120000,2016,174,0,0,19,154,1,0
MA,monomoy regional school district,07120000,2017,181,2,0,39,133,4,3
MA,monomoy regional school district,07120000,2018,182,0,0,46,133,2,1
MA,mount greylock,07150000,2013,NA,NA,NA,NA,NA,NA,NA
MA,mount greylock,07150000,2014,57,2,55,NA,NA,NA,NA
MA,mount greylock,07150000,2015,53,1,52,NA,NA,NA,NA
MA,mount greylock,07150000,2016,48,0,48,NA,NA,NA,NA
MA,mount greylock,07150000,2017,47,0,47,NA,NA,NA,NA
MA,mount greylock,07150000,2018,49,1,48,NA,NA,NA,NA
MA,mohawk trail,07170000,2013,NA,NA,NA,NA,NA,NA,NA
MA,mohawk trail,07170000,2014,97,NA,NA,NA,NA,NA,NA
MA,mohawk trail,07170000,2015,93,8,85,NA,NA,NA,NA
MA,mohawk trail,07170000,2016,94,4,0,19,63,7,1
MA,mohawk trail,07170000,2017,90,3,0,11,68,8,0
MA,mohawk trail,07170000,2018,83,3,0,23,51,6,0
MA,narragansett,07200000,2013,100,NA,NA,NA,NA,NA,NA
MA,narragansett,07200000,2014,101,6,95,NA,NA,NA,NA
MA,narragansett,07200000,2015,97,5,0,12,77,3,0
MA,narragansett,07200000,2016,94,0,94,NA,NA,NA,NA
MA,narragansett,07200000,2017,101,1,100,NA,NA,NA,NA
MA,narragansett,07200000,2018,97,1,96,NA,NA,NA,NA
MA,nashoba,07250000,2013,NA,NA,NA,NA,NA,NA,NA
MA,nashoba,07250000,2014,256,23,233,NA,NA,NA,NA
MA,nashoba,07250000,2015,250,10,0,20,206,13,1
MA,nashoba,07250000,2016,259,16,243,NA,NA,NA,NA
MA,nashoba,07250000,2017,269,6,0,24,232,7,0
MA,nashoba,07250000,2018,272,11,0,16,238,6,1
MA,new salem-wendell,07280000,2013,NA,NA,NA,NA,NA,NA,NA
MA,new salem-wendell,07280000,2014,14,0,14,NA,NA,NA,NA
MA,new salem-wendell,07280000,2015,13,0,13,NA,NA,NA,NA
MA,new salem-wendell,07280000,2016,14,0,14,NA,NA,NA,NA
MA,new salem-wendell,07280000,2017,14,0,14,NA,NA,NA,NA
MA,new salem-wendell,07280000,2018,17,0,17,NA,NA,NA,NA
MA,northboro-southboro,07300000,2013,NA,NA,NA,NA,NA,NA,NA
MA,northboro-southboro,07300000,2014,111,56,55,NA,NA,NA,NA
MA,northboro-southboro,07300000,2015,115,0,115,NA,NA,NA,NA
MA,northboro-southboro,07300000,2016,115,1,0,0,111,3,0
MA,northboro-southboro,07300000,2017,117,2,115,NA,NA,NA,NA
MA,northboro-southboro,07300000,2018,120,2,0,0,117,1,0
MA,north middlesex,07350000,2013,263,50,213,NA,NA,NA,NA
MA,north middlesex,07350000,2014,268,0,0,32,235,1,0
MA,north middlesex,07350000,2015,252,1,0,66,179,6,0
MA,north middlesex,07350000,2016,247,0,0,72,169,6,0
MA,north middlesex,07350000,2017,254,0,0,68,175,11,0
MA,north middlesex,07350000,2018,253,0,0,70,177,6,0
MA,old rochester,07400000,2013,NA,NA,NA,NA,NA,NA,NA
MA,old rochester,07400000,2014,89,0,0,10,72,7,0
MA,old rochester,07400000,2015,89,1,88,NA,NA,NA,NA
MA,old rochester,07400000,2016,92,2,0,21,67,1,1
MA,old rochester,07400000,2017,95,1,94,NA,NA,NA,NA
MA,old rochester,07400000,2018,90,0,0,20,68,2,0
MA,pentucket,07450000,2013,NA,NA,NA,NA,NA,NA,NA
MA,pentucket,07450000,2014,223,72,151,NA,NA,NA,NA
MA,pentucket,07450000,2015,225,0,0,11,212,2,0
MA,pentucket,07450000,2016,217,0,0,14,199,3,1
MA,pentucket,07450000,2017,211,0,0,47,162,2,0
MA,pentucket,07450000,2018,208,0,0,40,166,2,0
MA,pioneer valley,07500000,2013,94,45,49,NA,NA,NA,NA
MA,pioneer valley,07500000,2014,89,4,85,NA,NA,NA,NA
MA,pioneer valley,07500000,2015,92,0,92,NA,NA,NA,NA
MA,pioneer valley,07500000,2016,89,2,87,NA,NA,NA,NA
MA,pioneer valley,07500000,2017,89,11,0,10,59,9,0
MA,pioneer valley,07500000,2018,74,10,64,NA,NA,NA,NA
MA,quabbin,07530000,2013,171,4,167,NA,NA,NA,NA
MA,quabbin,07530000,2014,164,2,0,18,140,4,0
MA,quabbin,07530000,2015,161,2,0,23,132,4,0
MA,quabbin,07530000,2016,160,4,0,26,126,3,1
MA,quabbin,07530000,2017,138,6,0,24,105,3,0
MA,quabbin,07530000,2018,145,1,0,17,120,7,0
MA,ralph c mahar,07550000,2013,65,0,0,0,63,2,0
MA,ralph c mahar,07550000,2014,66,0,66,NA,NA,NA,NA
MA,ralph c mahar,07550000,2015,69,0,69,NA,NA,NA,NA
MA,ralph c mahar,07550000,2016,72,0,72,NA,NA,NA,NA
MA,ralph c mahar,07550000,2017,63,2,61,NA,NA,NA,NA
MA,ralph c mahar,07550000,2018,63,3,60,NA,NA,NA,NA
MA,silver lake,07600000,2013,136,64,72,NA,NA,NA,NA
MA,silver lake,07600000,2014,130,2,0,6,121,1,0
MA,silver lake,07600000,2015,132,0,0,14,114,4,0
MA,silver lake,07600000,2016,135,0,0,16,115,4,0
MA,silver lake,07600000,2017,140,0,0,25,113,2,0
MA,silver lake,07600000,2018,136,0,0,23,111,2,0
MA,somerset berkley regional school district,07630000,2013,NA,NA,NA,NA,NA,NA,NA
MA,somerset berkley regional school district,07630000,2014,79,0,79,NA,NA,NA,NA
MA,somerset berkley regional school district,07630000,2015,81,2,0,3,73,3,0
MA,somerset berkley regional school district,07630000,2016,80,0,0,1,78,1,0
MA,somerset berkley regional school district,07630000,2017,79,2,77,NA,NA,NA,NA
MA,somerset berkley regional school district,07630000,2018,75,4,71,NA,NA,NA,NA
MA,southern berkshire,07650000,2013,NA,NA,NA,NA,NA,NA,NA
MA,southern berkshire,07650000,2014,87,5,82,NA,NA,NA,NA
MA,southern berkshire,07650000,2015,85,9,76,NA,NA,NA,NA
MA,southern berkshire,07650000,2016,83,0,0,21,62,0,0
MA,southern berkshire,07650000,2017,78,7,0,27,44,0,0
MA,southern berkshire,07650000,2018,77,0,0,29,47,1,0
MA,southwick-tolland-granville regional school district,07660000,2013,145,1,144,NA,NA,NA,NA
MA,southwick-tolland-granville regional school district,07660000,2014,146,1,0,9,130,6,0
MA,southwick-tolland-granville regional school district,07660000,2015,143,1,0,13,128,1,0
MA,southwick-tolland-granville regional school district,07660000,2016,143,3,0,17,115,8,0
MA,southwick-tolland-granville regional school district,07660000,2017,118,0,0,21,93,4,0
MA,southwick-tolland-granville regional school district,07660000,2018,134,1,0,27,99,6,1
MA,spencer-e brookfield,07670000,2013,143,141,2,NA,NA,NA,NA
MA,spencer-e brookfield,07670000,2014,118,NA,NA,NA,NA,NA,NA
MA,spencer-e brookfield,07670000,2015,117,NA,NA,NA,NA,NA,NA
MA,spencer-e brookfield,07670000,2016,115,5,0,4,100,6,0
MA,spencer-e brookfield,07670000,2017,116,3,113,NA,NA,NA,NA
MA,spencer-e brookfield,07670000,2018,112,0,112,NA,NA,NA,NA
MA,tantasqua,07700000,2013,NA,NA,NA,NA,NA,NA,NA
MA,tantasqua,07700000,2014,148,9,139,NA,NA,NA,NA
MA,tantasqua,07700000,2015,145,0,145,NA,NA,NA,NA
MA,tantasqua,07700000,2016,144,1,143,NA,NA,NA,NA
MA,tantasqua,07700000,2017,142,1,141,NA,NA,NA,NA
MA,tantasqua,07700000,2018,144,8,0,8,128,0,0
MA,triton,07730000,2013,223,6,0,24,187,6,0
MA,triton,07730000,2014,220,6,0,13,196,4,1
MA,triton,07730000,2015,226,2,0,19,200,4,1
MA,triton,07730000,2016,215,3,0,32,179,1,0
MA,triton,07730000,2017,206,0,0,50,155,1,0
MA,triton,07730000,2018,205,0,0,66,138,1,0
MA,up-island regional,07740000,2013,49,35,14,NA,NA,NA,NA
MA,up-island regional,07740000,2014,53,1,52,NA,NA,NA,NA
MA,up-island regional,07740000,2015,58,2,56,NA,NA,NA,NA
MA,up-island regional,07740000,2016,58,0,0,3,52,3,0
MA,up-island regional,07740000,2017,58,0,0,6,50,2,0
MA,up-island regional,07740000,2018,58,0,0,6,50,2,0
MA,wachusett,07750000,2013,456,130,0,93,232,1,0
MA,wachusett,07750000,2014,462,22,0,92,341,7,0
MA,wachusett,07750000,2015,465,57,0,116,283,9,0
MA,wachusett,07750000,2016,476,2,0,154,311,6,3
MA,wachusett,07750000,2017,474,8,0,169,287,10,0
MA,wachusett,07750000,2018,468,0,0,181,278,9,0
MA,quaboag regional,07780000,2013,98,43,0,3,50,2,0
MA,quaboag regional,07780000,2014,96,2,0,30,61,3,0
MA,quaboag regional,07780000,2015,104,10,94,NA,NA,NA,NA
MA,quaboag regional,07780000,2016,107,13,94,NA,NA,NA,NA
MA,quaboag regional,07780000,2017,104,12,92,NA,NA,NA,NA
MA,quaboag regional,07780000,2018,106,12,0,41,51,2,0
MA,whitman-hanson,07800000,2013,252,101,0,1,139,11,0
MA,whitman-hanson,07800000,2014,233,0,233,NA,NA,NA,NA
MA,whitman-hanson,07800000,2015,240,1,239,NA,NA,NA,NA
MA,whitman-hanson,07800000,2016,239,2,237,NA,NA,NA,NA
MA,whitman-hanson,07800000,2017,256,1,0,3,244,7,1
MA,whitman-hanson,07800000,2018,248,0,0,4,240,3,1
MA,assabet valley regional vocational technical,08010000,2013,99,1,98,NA,NA,NA,NA
MA,assabet valley regional vocational technical,08010000,2014,102,0,102,NA,NA,NA,NA
MA,assabet valley regional vocational technical,08010000,2015,104,2,102,NA,NA,NA,NA
MA,assabet valley regional vocational technical,08010000,2016,108,2,106,NA,NA,NA,NA
MA,assabet valley regional vocational technical,08010000,2017,110,0,110,NA,NA,NA,NA
MA,assabet valley regional vocational technical,08010000,2018,112,1,111,NA,NA,NA,NA
MA,blackstone valley regional vocational technical,08050000,2013,94,NA,NA,NA,NA,NA,NA
MA,blackstone valley regional vocational technical,08050000,2014,94,8,86,NA,NA,NA,NA
MA,blackstone valley regional vocational technical,08050000,2015,92,3,0,13,72,4,0
MA,blackstone valley regional vocational technical,08050000,2016,100,2,0,16,77,4,1
MA,blackstone valley regional vocational technical,08050000,2017,100,0,0,16,80,3,1
MA,blackstone valley regional vocational technical,08050000,2018,102,2,0,20,78,2,0
MA,blue hills regional vocational technical,08060000,2013,NA,NA,NA,NA,NA,NA,NA
MA,blue hills regional vocational technical,08060000,2014,74,32,0,6,35,1,0
MA,blue hills regional vocational technical,08060000,2015,73,0,73,NA,NA,NA,NA
MA,blue hills regional vocational technical,08060000,2016,80,0,0,1,73,6,0
MA,blue hills regional vocational technical,08060000,2017,82,2,0,3,70,7,0
MA,blue hills regional vocational technical,08060000,2018,80,0,0,1,78,1,0
MA,bristol-plymouth regional vocational technical,08100000,2013,NA,NA,NA,NA,NA,NA,NA
MA,bristol-plymouth regional vocational technical,08100000,2014,98,0,98,NA,NA,NA,NA
MA,bristol-plymouth regional vocational technical,08100000,2015,100,0,100,NA,NA,NA,NA
MA,bristol-plymouth regional vocational technical,08100000,2016,100,0,100,NA,NA,NA,NA
MA,bristol-plymouth regional vocational technical,08100000,2017,94,0,94,NA,NA,NA,NA
MA,bristol-plymouth regional vocational technical,08100000,2018,99,0,99,NA,NA,NA,NA
MA,cape cod regional vocational technical,08150000,2013,72,13,59,NA,NA,NA,NA
MA,cape cod regional vocational technical,08150000,2014,74,5,69,NA,NA,NA,NA
MA,cape cod regional vocational technical,08150000,2015,74,3,0,16,47,8,0
MA,cape cod regional vocational technical,08150000,2016,71,0,71,NA,NA,NA,NA
MA,cape cod regional vocational technical,08150000,2017,68,0,0,29,31,8,0
MA,cape cod regional vocational technical,08150000,2018,68,1,0,31,32,4,0
MA,essex north shore agricultural and technical school district,08170000,2015,100,0,100,NA,NA,NA,NA
MA,essex north shore agricultural and technical school district,08170000,2016,119,4,115,NA,NA,NA,NA
MA,essex north shore agricultural and technical school district,08170000,2017,123,4,119,NA,NA,NA,NA
MA,essex north shore agricultural and technical school district,08170000,2018,128,2,126,NA,NA,NA,NA
MA,franklin county regional vocational technical,08180000,2013,57,25,32,NA,NA,NA,NA
MA,franklin county regional vocational technical,08180000,2014,58,1,57,NA,NA,NA,NA
MA,franklin county regional vocational technical,08180000,2015,57,0,0,13,43,1,0
MA,franklin county regional vocational technical,08180000,2016,57,0,57,NA,NA,NA,NA
MA,franklin county regional vocational technical,08180000,2017,52,0,52,NA,NA,NA,NA
MA,franklin county regional vocational technical,08180000,2018,54,0,54,NA,NA,NA,NA
MA,greater fall river regional vocational technical,08210000,2013,NA,NA,NA,NA,NA,NA,NA
MA,greater fall river regional vocational technical,08210000,2014,135,11,124,NA,NA,NA,NA
MA,greater fall river regional vocational technical,08210000,2015,134,2,0,5,118,9,0
MA,greater fall river regional vocational technical,08210000,2016,136,3,133,NA,NA,NA,NA
MA,greater fall river regional vocational technical,08210000,2017,136,1,135,NA,NA,NA,NA
MA,greater fall river regional vocational technical,08210000,2018,140,0,0,2,135,3,0
MA,greater lawrence regional vocational technical,08230000,2013,NA,NA,NA,NA,NA,NA,NA
MA,greater lawrence regional vocational technical,08230000,2014,134,6,0,4,106,14,4
MA,greater lawrence regional vocational technical,08230000,2015,138,9,0,5,109,14,1
MA,greater lawrence regional vocational technical,08230000,2016,134,4,0,6,102,21,1
MA,greater lawrence regional vocational technical,08230000,2017,135,9,0,5,112,9,0
MA,greater lawrence regional vocational technical,08230000,2018,148,7,0,5,126,10,0
MA,greater new bedford regional vocational technical,08250000,2013,196,85,111,NA,NA,NA,NA
MA,greater new bedford regional vocational technical,08250000,2014,189,0,189,NA,NA,NA,NA
MA,greater new bedford regional vocational technical,08250000,2015,190,0,190,NA,NA,NA,NA
MA,greater new bedford regional vocational technical,08250000,2016,194,0,0,14,177,3,0
MA,greater new bedford regional vocational technical,08250000,2017,192,0,192,NA,NA,NA,NA
MA,greater new bedford regional vocational technical,08250000,2018,194,0,194,NA,NA,NA,NA
MA,greater lowell regional vocational technical,08280000,2013,170,NA,NA,NA,NA,NA,NA
MA,greater lowell regional vocational technical,08280000,2014,166,12,154,NA,NA,NA,NA
MA,greater lowell regional vocational technical,08280000,2015,176,1,175,NA,NA,NA,NA
MA,greater lowell regional vocational technical,08280000,2016,175,0,175,NA,NA,NA,NA
MA,greater lowell regional vocational technical,08280000,2017,179,4,175,NA,NA,NA,NA
MA,greater lowell regional vocational technical,08280000,2018,182,6,176,NA,NA,NA,NA
MA,south middlesex regional vocational technical,08290000,2013,73,23,0,0,24,25,1
MA,south middlesex regional vocational technical,08290000,2014,70,0,0,1,57,12,0
MA,south middlesex regional vocational technical,08290000,2015,70,0,70,NA,NA,NA,NA
MA,south middlesex regional vocational technical,08290000,2016,72,0,72,NA,NA,NA,NA
MA,south middlesex regional vocational technical,08290000,2017,76,0,76,NA,NA,NA,NA
MA,south middlesex regional vocational technical,08290000,2018,80,0,80,NA,NA,NA,NA
MA,minuteman regional vocational technical,08300000,2013,73,66,7,NA,NA,NA,NA
MA,minuteman regional vocational technical,08300000,2014,83,24,59,NA,NA,NA,NA
MA,minuteman regional vocational technical,08300000,2015,83,1,82,NA,NA,NA,NA
MA,minuteman regional vocational technical,08300000,2016,77,2,75,NA,NA,NA,NA
MA,minuteman regional vocational technical,08300000,2017,77,1,0,10,66,0,0
MA,minuteman regional vocational technical,08300000,2018,78,0,78,NA,NA,NA,NA
MA,montachusett regional vocational technical,08320000,2013,NA,NA,NA,NA,NA,NA,NA
MA,montachusett regional vocational technical,08320000,2014,107,57,50,NA,NA,NA,NA
MA,montachusett regional vocational technical,08320000,2015,105,1,0,7,93,3,1
MA,montachusett regional vocational technical,08320000,2016,110,0,0,9,98,2,1
MA,montachusett regional vocational technical,08320000,2017,113,1,0,8,104,0,0
MA,montachusett regional vocational technical,08320000,2018,113,0,0,10,100,3,0
MA,northern berkshire regional vocational technical,08510000,2013,NA,NA,NA,NA,NA,NA,NA
MA,northern berkshire regional vocational technical,08510000,2014,47,23,24,NA,NA,NA,NA
MA,northern berkshire regional vocational technical,08510000,2015,48,1,47,NA,NA,NA,NA
MA,northern berkshire regional vocational technical,08510000,2016,47,0,47,NA,NA,NA,NA
MA,northern berkshire regional vocational technical,08510000,2017,47,0,47,NA,NA,NA,NA
MA,northern berkshire regional vocational technical,08510000,2018,47,0,47,NA,NA,NA,NA
MA,nashoba valley regional vocational technical,08520000,2013,56,1,0,0,46,7,2
MA,nashoba valley regional vocational technical,08520000,2014,56,0,0,0,48,6,2
MA,nashoba valley regional vocational technical,08520000,2015,61,0,61,NA,NA,NA,NA
MA,nashoba valley regional vocational technical,08520000,2016,59,5,54,NA,NA,NA,NA
MA,nashoba valley regional vocational technical,08520000,2017,63,0,0,2,56,3,2
MA,nashoba valley regional vocational technical,08520000,2018,67,1,0,13,46,7,0
MA,northeast metropolitan regional vocational technical,08530000,2013,NA,NA,NA,NA,NA,NA,NA
MA,northeast metropolitan regional vocational technical,08530000,2014,115,9,106,NA,NA,NA,NA
MA,northeast metropolitan regional vocational technical,08530000,2015,118,4,114,NA,NA,NA,NA
MA,northeast metropolitan regional vocational technical,08530000,2016,116,6,110,NA,NA,NA,NA
MA,northeast metropolitan regional vocational technical,08530000,2017,117,4,113,NA,NA,NA,NA
MA,northeast metropolitan regional vocational technical,08530000,2018,115,3,0,0,107,4,1
MA,north shore regional vocational technical,08540000,2013,56,23,33,NA,NA,NA,NA
MA,north shore regional vocational technical,08540000,2014,56,5,51,NA,NA,NA,NA
MA,old colony regional vocational technical,08550000,2013,49,24,25,NA,NA,NA,NA
MA,old colony regional vocational technical,08550000,2014,56,4,52,NA,NA,NA,NA
MA,old colony regional vocational technical,08550000,2015,53,0,53,NA,NA,NA,NA
MA,old colony regional vocational technical,08550000,2016,53,0,53,NA,NA,NA,NA
MA,old colony regional vocational technical,08550000,2017,56,2,0,2,52,0,0
MA,old colony regional vocational technical,08550000,2018,58,0,0,6,49,3,0
MA,pathfinder regional vocational technical,08600000,2013,NA,NA,NA,NA,NA,NA,NA
MA,pathfinder regional vocational technical,08600000,2014,81,39,42,NA,NA,NA,NA
MA,pathfinder regional vocational technical,08600000,2015,78,1,77,NA,NA,NA,NA
MA,pathfinder regional vocational technical,08600000,2016,79,3,0,7,64,4,1
MA,pathfinder regional vocational technical,08600000,2017,75,0,0,1,70,4,0
MA,pathfinder regional vocational technical,08600000,2018,74,1,0,7,63,3,0
MA,shawsheen valley regional vocational technical,08710000,2013,NA,NA,NA,NA,NA,NA,NA
MA,shawsheen valley regional vocational technical,08710000,2014,129,NA,NA,NA,NA,NA,NA
MA,shawsheen valley regional vocational technical,08710000,2015,131,43,88,NA,NA,NA,NA
MA,shawsheen valley regional vocational technical,08710000,2016,131,0,131,NA,NA,NA,NA
MA,shawsheen valley regional vocational technical,08710000,2017,132,0,132,NA,NA,NA,NA
MA,shawsheen valley regional vocational technical,08710000,2018,127,0,127,NA,NA,NA,NA
MA,southeastern regional vocational technical,08720000,2013,114,12,102,NA,NA,NA,NA
MA,southeastern regional vocational technical,08720000,2014,112,1,0,4,83,23,1
MA,southeastern regional vocational technical,08720000,2015,101,6,0,7,66,21,1
MA,southeastern regional vocational technical,08720000,2016,108,1,0,14,83,10,0
MA,southeastern regional vocational technical,08720000,2017,106,2,0,21,79,4,0
MA,southeastern regional vocational technical,08720000,2018,117,0,0,30,82,5,0
MA,south shore regional vocational technical,08730000,2013,60,NA,NA,NA,NA,NA,NA
MA,south shore regional vocational technical,08730000,2014,57,1,56,NA,NA,NA,NA
MA,south shore regional vocational technical,08730000,2015,61,1,0,0,57,2,1
MA,south shore regional vocational technical,08730000,2016,64,0,0,1,57,6,0
MA,south shore regional vocational technical,08730000,2017,64,2,0,3,54,4,1
MA,south shore regional vocational technical,08730000,2018,64,1,63,NA,NA,NA,NA
MA,southern worcester county regional vocational technical,08760000,2013,105,105,0,NA,NA,NA,NA
MA,southern worcester county regional vocational technical,08760000,2014,102,4,0,4,88,4,2
MA,southern worcester county regional vocational technical,08760000,2015,107,2,0,5,93,7,0
MA,southern worcester county regional vocational technical,08760000,2016,110,1,0,5,93,11,0
MA,southern worcester county regional vocational technical,08760000,2017,111,5,0,9,88,9,0
MA,southern worcester county regional vocational technical,08760000,2018,113,5,0,10,86,12,0
MA,tri county regional vocational technical,08780000,2013,88,40,48,NA,NA,NA,NA
MA,tri county regional vocational technical,08780000,2014,92,1,91,NA,NA,NA,NA
MA,tri county regional vocational technical,08780000,2015,93,0,0,20,68,5,0
MA,tri county regional vocational technical,08780000,2016,90,0,90,NA,NA,NA,NA
MA,tri-county regional vocational technical,08780000,2017,89,0,89,NA,NA,NA,NA
MA,tri-county regional vocational technical,08780000,2018,92,0,92,NA,NA,NA,NA
MA,upper cape cod regional vocational technical,08790000,2013,65,NA,NA,NA,NA,NA,NA
MA,upper cape cod regional vocational technical,08790000,2014,58,2,56,NA,NA,NA,NA
MA,upper cape cod regional vocational technical,08790000,2015,68,1,67,NA,NA,NA,NA
MA,upper cape cod regional vocational technical,08790000,2016,70,1,69,NA,NA,NA,NA
MA,upper cape cod regional vocational technical,08790000,2017,70,1,69,NA,NA,NA,NA
MA,upper cape cod regional vocational technical,08790000,2018,74,1,73,NA,NA,NA,NA
MA,whittier regional vocational technical,08850000,2013,114,58,56,NA,NA,NA,NA
MA,whittier regional vocational technical,08850000,2014,114,1,113,NA,NA,NA,NA
MA,whittier regional vocational technical,08850000,2015,115,14,101,NA,NA,NA,NA
MA,whittier regional vocational technical,08850000,2016,116,5,111,NA,NA,NA,NA
MA,whittier regional vocational technical,08850000,2017,119,4,115,NA,NA,NA,NA
MA,whittier regional vocational technical,08850000,2018,117,0,117,NA,NA,NA,NA
MA,bristol county agricultural,09100000,2013,35,NA,NA,NA,NA,NA,NA
MA,bristol county agricultural,09100000,2014,35,19,16,NA,NA,NA,NA
MA,bristol county agricultural,09100000,2015,35,0,35,NA,NA,NA,NA
MA,bristol county agricultural,09100000,2016,35,0,35,NA,NA,NA,NA
MA,bristol county agricultural,09100000,2017,36,0,36,NA,NA,NA,NA
MA,bristol county agricultural,09100000,2018,35,1,34,NA,NA,NA,NA
MA,essex agricultural technical,09130000,2013,NA,NA,NA,NA,NA,NA,NA
MA,essex agricultural technical,09130000,2014,46,7,39,NA,NA,NA,NA
MA,norfolk county agricultural,09150000,2013,NA,NA,NA,NA,NA,NA,NA
MA,norfolk county agricultural,09150000,2014,44,28,16,NA,NA,NA,NA
MA,norfolk county agricultural,09150000,2015,50,6,44,NA,NA,NA,NA
MA,norfolk county agricultural,09150000,2016,53,0,53,NA,NA,NA,NA
MA,norfolk county agricultural,09150000,2017,54,0,54,NA,NA,NA,NA
MA,norfolk county agricultural,09150000,2018,57,3,0,5,49,0,0
MA,paulo freire social justice charter school (district),35010000,2014,NA,NA,NA,NA,NA,NA,NA
MA,paulo freire social justice charter school (district),35010000,2015,NA,NA,NA,NA,NA,NA,NA
MA,paulo freire social justice charter school (district),35010000,2016,NA,NA,NA,NA,NA,NA,NA
MA,paulo freire social justice charter school (district),35010000,2017,NA,NA,NA,NA,NA,NA,NA
MA,paulo freire social justice charter school (district),35010000,2018,NA,NA,NA,NA,NA,NA,NA
MA,baystate academy charter public school (district),35020000,2014,NA,NA,NA,NA,NA,NA,NA
MA,baystate academy charter public school (district),35020000,2015,NA,NA,NA,NA,NA,NA,NA
MA,baystate academy charter public school (district),35020000,2016,NA,NA,NA,NA,NA,NA,NA
MA,baystate academy charter public school (district),35020000,2017,NA,NA,NA,NA,NA,NA,NA
MA,baystate academy charter public school (district),35020000,2018,NA,NA,NA,NA,NA,NA,NA
MA,lowell collegiate charter school (district),35030000,2014,NA,NA,NA,NA,NA,NA,NA
MA,lowell collegiate charter school (district),35030000,2015,NA,NA,NA,NA,NA,NA,NA
MA,lowell collegiate charter school (district),35030000,2016,NA,NA,NA,NA,NA,NA,NA
